theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,0,-1,confirm,1.0,35.0,19.0,80.65,42,45.65,0.0,60,0.7,0.961,0.143,0.2199,13,0.2254,2,0.3506,0,-1,,0,-1,,0,-1,,0,-1,,0.0071,42.42,13,1950661
80.0,0,1,confirm,1.0,-65.66,-81.66,16.8,7,82.46,65.66,89,0.079,1.084,0.098,-0.1928,13,-0.159,67,0.1094,0,-1,,0,-1,,0,-1,,0,-1,,0.2529,46.02,13,1950721
80.0,0,-1,fallback,1.0,-3.07,-19.07,41.5,32,44.57,3.07,96,0.333,2.467,0.135,0.1635,13,0.2188,1,0.5877,0,-1,,0,-1,,0,-1,,0,-1,,0.0216,82.32,13,1950810
80.0,0,1,confirm,1.0,-84.51,-100.51,0.0,0,84.51,84.51,27,0.0,0.793,0.1,-0.1802,13,-0.1718,7,-0.0201,0,-1,,0,-1,,0,-1,,0,-1,,0.1661,44.76,13,1950906
80.0,0,-1,fallback,1.0,-17.05,-33.05,24.79,11,41.84,17.05,30,0.367,1.25,0.131,0.1886,13,0.1942,0,0.1572,0,-1,,0,-1,,0,-1,,0,-1,,0.1244,84.51,13,1950933
80.0,0,1,confirm,1.0,3.09,-12.91,43.32,48,40.22,4.64,68,0.706,0.973,0.071,-0.1063,13,-0.1063,48,0.3611,0,-1,,0,-1,,0,-1,,0,-1,,0.1221,41.95,13,1950963
80.0,0,-1,confirm,1.0,27.84,11.84,71.14,59,43.3,20.11,111,0.532,1.181,0.119,0.1131,13,0.1227,11,0.1003,0,-1,,0,-1,,0,-1,,0,-1,,0.3611,40.05,13,1951031
80.0,0,1,confirm,1.0,26.36,10.36,72.89,82,46.53,65.14,129,0.636,1.04,0.062,-0.0609,14,-0.0531,21,0.1624,0,-1,,0,-1,,0,-1,,0,-1,,0.0771,43.61,13,1951142
80.0,0,-1,confirm,1.0,-75.79,-91.79,10.83,3,86.62,75.79,58,0.052,1.115,0.053,0.0562,14,0.0732,54,0.1583,0,-1,,0,-1,,0,-1,,0,-1,,0.1422,46.19,14,1951271
80.0,0,1,fallback,1.0,6.14,-9.86,47.59,93,41.45,4.61,116,0.802,0.775,0.033,-0.0143,14,-0.0143,93,0.1077,0,-1,,0,-1,,0,-1,,0,-1,,0.1337,86.71,14,1951329
80.0,0,-1,confirm,1.0,-62.9,-78.9,21.48,44,84.38,62.9,223,0.197,0.554,0.01,0.0363,14,0.0386,18,0.289,0,-1,,0,-1,,0,-1,,0,-1,,0.0672,41.25,14,1951445
80.0,0,1,fallback,1.0,77.76,61.76,118.92,156,41.16,4.57,171,0.912,0.837,0.104,0.1135,14,0.1389,164,0.6144,0,-1,,0,-1,,0,-1,,0,-1,,0.2605,84.56,14,1951668
80.0,0,-1,confirm,1.0,83.21,67.21,125.57,376,42.36,19.67,396,0.949,1.231,0.013,-0.1103,14,-0.084,307,0.6912,0,-1,,0,-1,,0,-1,,0,-1,,0.4039,40.68,14,1951839
80.0,0,1,confirm,1.0,57.97,41.97,105.26,264,47.29,42.72,313,0.843,0.694,0.012,0.0058,14,0.1204,74,0.3267,1,183,65.6,1,183,65.6,0,-1,,0,-1,,0.1558,42.9,14,1952235
80.0,0,-1,confirm,1.0,-1.52,-17.52,39.44,151,40.95,30.34,239,0.632,0.596,0.018,-0.1212,14,0.0235,76,0.3637,0,-1,,0,-1,,0,-1,,0,-1,,0.1785,46.8,14,1952548
80.0,0,1,confirm,1.0,141.04,125.04,183.5,438,42.46,56.11,450,0.973,6.092,0.116,0.2962,14,0.3586,390,0.6474,0,-1,,0,-1,,0,-1,,0,-1,,0.291,41.11,14,1952787
80.0,0,-1,confirm,1.0,71.78,55.78,119.64,226,47.85,11.96,317,0.713,0.651,0.019,-0.191,14,-0.1855,215,0.4522,0,-1,,0,-1,,0,-1,,0,-1,,0.2702,41.7,14,1953237
80.0,0,1,confirm,1.0,13.56,-2.44,54.23,760,40.67,64.77,876,0.868,1.337,0.086,0.2618,14,0.308,875,0.5927,1,286,-49.71,1,286,-49.71,1,286,-49.71,0,-1,,0.0199,48.43,14,1953554
80.0,0,-1,confirm,1.0,52.65,36.65,93.26,573,40.61,30.08,666,0.86,1.624,0.131,0.2675,15,0.2756,605,0.6717,0,-1,,0,-1,,0,-1,,0,-1,,0.4852,40.45,14,1954430
80.0,0,1,confirm,1.0,-65.02,-81.02,15.12,19,80.15,65.02,607,0.031,0.564,0.072,-0.2286,15,-0.0875,564,0.7777,0,-1,,0,-1,,0,-1,,0,-1,,0.5818,41.0,15,1955096
80.0,0,-1,fallback,1.0,27.4,11.4,68.49,99,41.1,4.57,138,0.717,1.884,0.128,0.1407,15,0.1794,73,0.4488,0,-1,,0,-1,,0,-1,,0,-1,,0.601,80.02,15,1955703
80.0,0,1,confirm,1.0,29.0,13.0,71.73,119,42.74,16.79,179,0.665,1.4,0.014,-0.0145,15,-0.0091,166,0.6048,0,-1,,0,-1,,0,-1,,0,-1,,0.2454,41.38,15,1955841
80.0,0,-1,confirm,1.0,-74.57,-90.57,12.17,65,86.74,74.57,961,0.068,1.317,0.042,-0.0489,15,0.0422,0,0.5832,0,-1,,0,-1,,0,-1,,0,-1,,0.4088,42.43,15,1956020
80.0,0,1,fallback,1.0,-34.74,-50.74,6.04,2,40.79,34.74,136,0.015,0.743,0.074,0.0998,15,0.1588,89,0.4919,0,-1,,0,-1,,0,-1,,0,-1,,0.4357,86.85,15,1956981
80.0,0,-1,confirm,1.0,7.58,-8.42,48.51,313,40.93,10.61,415,0.754,1.284,0.044,0.1085,15,0.1626,321,0.6188,1,387,27.29,1,387,27.29,0,-1,,0,-1,,0.4063,40.76,15,1957117
80.0,0,1,confirm,1.0,128.94,112.94,169.9,1530,40.96,16.69,1573,0.973,1.696,0.095,0.2477,16,0.325,1439,0.857,0,-1,,0,-1,,0,-1,,0,-1,,0.529,41.13,15,1957532
80.0,0,-1,confirm,1.0,125.81,109.81,167.74,2038,41.94,1.5,2208,0.923,7.492,0.144,-0.0707,16,0.5511,1597,0.8928,1,2034,151.27,1,2034,151.27,1,2034,151.27,1,2118,149.77,0.1906,40.27,16,1959105
80.0,0,1,confirm,1.0,92.52,76.52,133.47,1662,40.95,24.27,1894,0.878,2.685,0.218,0.0634,17,0.1592,111,0.7264,1,426,-18.2,1,426,-18.2,0,-1,,1,442,-19.72,0.241,42.65,16,1961313
80.0,0,-1,confirm,1.0,-90.17,-106.17,3.01,2,93.18,90.17,392,0.005,0.794,0.084,0.0983,17,0.1316,179,0.6776,1,245,-55.61,1,245,-55.61,0,-1,,0,-1,,0.3108,40.41,17,1963207
80.0,0,1,fallback,1.0,-8.94,-24.94,31.28,45,40.21,8.94,325,0.138,2.354,0.132,0.1213,17,0.1431,15,0.8146,1,125,7.45,1,125,7.45,0,-1,,0,-1,,0.075,93.21,17,1963599
80.0,0,-1,confirm,1.0,14.91,-1.09,55.16,1081,40.25,31.31,1309,0.826,0.875,0.102,0.0796,17,0.1237,1194,0.6053,0,-1,,0,-1,,0,-1,,0,-1,,0.1669,40.09,17,1963924
80.0,0,1,confirm,1.0,-53.75,-69.75,26.87,438,80.62,53.75,736,0.595,0.819,0.093,0.0227,18,0.1003,484,0.6468,1,403,16.42,1,599,-35.83,0,-1,,0,-1,,0.2754,40.47,17,1965233
80.0,0,-1,fallback,1.0,31.52,15.52,84.06,527,52.54,28.52,757,0.696,1.227,0.163,-0.1403,18,0.0155,193,0.5553,0,-1,,0,-1,,0,-1,,0,-1,,0.1468,80.41,18,1965969
80.0,0,1,confirm,1.0,3.01,-12.99,43.67,29,40.66,7.53,186,0.156,2.646,0.008,0.3181,18,0.349,36,0.7969,0,-1,,0,-1,,0,-1,,0,-1,,0.6984,52.98,18,1966726
80.0,0,-1,confirm,1.0,36.13,20.13,76.77,1524,40.64,25.59,1655,0.921,0.406,0.06,0.0493,18,0.1326,792,0.7511,1,931,43.65,1,931,43.65,0,-1,,0,-1,,0.4125,40.48,18,1966912
80.0,0,1,confirm,1.0,-63.45,-79.45,18.13,387,81.58,63.45,1457,0.266,0.45,0.077,0.0609,18,0.1852,632,0.8059,1,772,-24.17,1,772,-24.17,0,-1,,0,-1,,0.1319,40.96,18,1968567
80.0,0,-1,fallback,1.0,-31.93,-47.93,12.16,605,44.09,31.93,698,0.867,3.6,0.034,0.3443,19,0.3952,604,0.9014,0,-1,,0,-1,,0,-1,,0,-1,,0.2831,81.44,19,1970024
80.0,0,1,confirm,1.0,-4.55,-20.55,36.37,571,40.92,16.67,1646,0.347,0.417,0.131,0.1749,19,0.4878,1297,0.89,0,-1,,0,-1,,0,-1,,0,-1,,0.5526,44.15,19,1970722
80.0,0,-1,confirm,1.0,-71.27,-87.27,10.61,85,81.88,71.27,473,0.18,1.311,0.085,-0.1435,19,0.0221,442,0.4219,0,-1,,0,-1,,0,-1,,0,-1,,0.5278,40.77,19,1972368
80.0,0,1,fallback,1.0,12.04,-3.96,57.21,1570,45.17,21.08,1875,0.837,0.655,0.091,-0.2672,20,0.3183,1797,0.8671,1,1192,36.13,1,1192,36.13,1,1192,36.13,1,1192,36.13,0.1107,81.97,20,1972841
80.0,0,-1,confirm,1.0,21.05,5.05,63.16,1411,42.11,25.56,1747,0.808,0.669,0.186,0.3483,20,0.355,1339,0.8608,1,600,24.06,1,600,24.06,0,-1,,1,600,24.06,0.328,44.91,20,1974716
80.0,0,1,confirm,1.0,85.9,69.9,126.58,2096,40.69,9.04,2423,0.865,1.714,0.197,0.2502,21,0.2977,1955,0.8797,1,276,7.53,1,918,10.55,1,918,10.55,1,1027,6.03,0.5205,42.37,21,1976463
80.0,0,-1,confirm,1.0,-74.7,-90.7,7.47,36,82.18,74.7,5784,0.006,0.238,0.041,-0.1148,21,0.3761,4109,0.9545,1,1934,-5.98,1,1934,-5.98,1,4221,-25.4,1,2468,-5.98,0.2107,40.18,21,1978886
80.0,0,1,fallback,1.0,158.68,142.68,201.69,803,43.01,2.97,853,0.941,2.54,0.261,0.209,23,0.2982,683,0.8137,1,174,7.42,1,174,7.42,1,174,7.42,0,-1,,0.319,82.24,23,1984670
80.0,0,-1,confirm,1.0,91.97,75.97,132.85,1453,40.88,0.0,2529,0.575,0.599,0.113,0.2212,23,0.2573,1620,0.8356,1,484,59.85,1,604,68.61,1,1883,103.65,0,-1,,0.1401,42.16,23,1985523
80.0,0,1,confirm,1.0,-47.15,-63.15,33.89,456,81.04,47.15,3035,0.15,1.877,0.117,0.1531,0,0.1886,542,0.7779,1,744,-10.31,1,744,-10.31,0,-1,,1,820,-25.05,0.6619,41.43,0,1988052
80.0,0,-1,fallback,1.0,-29.61,-45.61,10.36,105,39.97,29.61,696,0.151,2.57,0.088,0.0311,1,0.3283,680,0.825,1,67,4.44,0,-1,,0,-1,,0,-1,,0.2037,80.76,1,1991087
80.0,0,1,confirm,1.0,-70.85,-86.85,8.86,68,79.7,70.85,766,0.089,0.814,0.106,-0.2556,1,0.4094,758,0.7999,0,-1,,0,-1,,0,-1,,0,-1,,0.0955,40.01,1,1991783
80.0,0,-1,confirm,1.0,-20.81,-36.81,19.33,423,40.14,20.81,1247,0.339,0.428,0.098,-0.3715,1,0.3669,828,0.8976,1,1024,-17.84,1,1024,-17.84,1,1024,-17.84,1,1045,-8.92,0.3064,79.63,1,1992549
80.0,0,1,confirm,1.0,-69.72,-85.72,10.38,10,80.11,69.72,1306,0.008,0.317,0.076,0.1787,1,0.4413,375,0.8803,1,471,-19.28,1,471,-19.28,1,471,-19.28,1,481,-22.25,0.4778,40.21,1,1993796
80.0,0,-1,fallback,1.0,89.63,73.63,134.45,110,44.82,0.0,143,0.769,4.18,0.318,0.3089,2,0.313,25,0.5498,0,-1,,0,-1,,0,-1,,0,-1,,0.4591,80.02,2,1995102
80.0,0,1,confirm,1.0,-48.24,-64.24,33.16,229,81.4,48.24,450,0.509,0.645,0.093,-0.2235,2,-0.1741,393,0.3118,0,-1,,0,-1,,0,-1,,0,-1,,0.4698,45.43,2,1995245
80.0,0,-1,fallback,1.0,-28.78,-44.78,13.63,165,42.41,28.78,248,0.665,1.057,0.034,0.1646,2,0.2364,238,0.6631,0,-1,,0,-1,,0,-1,,0,-1,,0.1694,81.13,2,1995695
80.0,0,1,confirm,1.0,48.33,32.33,89.11,296,40.78,-0.0,402,0.736,0.496,0.098,-0.055,2,0.3325,373,0.868,0,-1,,0,-1,,0,-1,,0,-1,,0.522,42.47,2,1995943
80.0,0,-1,confirm,1.0,45.09,29.09,85.68,1790,40.58,40.58,1864,0.96,3.55,0.074,0.3077,3,0.3201,1806,0.754,1,1269,54.11,1,1269,54.11,1,1269,54.11,0,-1,,0.1343,40.42,2,1996345
80.0,0,1,confirm,1.0,95.12,79.12,135.89,510,40.77,10.57,839,0.608,1.723,0.197,0.048,3,0.2876,828,0.7553,0,-1,,0,-1,,0,-1,,0,-1,,0.6742,40.93,3,1998209
80.0,0,-1,confirm,1.0,7.48,-8.52,49.36,450,41.88,7.48,584,0.771,0.345,0.143,0.2978,3,0.3413,559,0.7929,0,-1,,0,-1,,0,-1,,0,-1,,0.1459,40.22,3,1999048
80.0,0,1,confirm,1.0,140.7,124.7,184.1,1242,43.41,25.45,1267,0.98,1.447,0.176,0.2146,3,0.3506,1015,0.8261,1,599,25.45,1,599,25.45,0,-1,,0,-1,,0.3222,42.09,3,1999632
80.0,0,-1,confirm,1.0,-81.18,-97.18,1.48,2,82.66,81.18,465,0.004,1.87,0.111,-0.1781,3,-0.1096,123,0.3711,0,-1,,0,-1,,0,-1,,0,-1,,0.5191,42.62,3,2000899
80.0,0,1,fallback,1.0,-11.71,-27.71,29.28,22,41.0,11.71,80,0.275,2.407,0.102,0.2335,3,0.267,51,0.7387,0,-1,,0,-1,,0,-1,,0,-1,,0.1954,82.67,3,2001364
80.0,0,-1,confirm,1.0,-60.1,-76.1,36.65,3224,96.75,60.1,8506,0.379,2.16,0.079,-0.1015,4,0.4451,6241,0.9775,1,821,11.73,1,821,11.73,1,2863,8.8,1,2192,24.92,0.5506,40.88,3,2001444
80.0,0,1,fallback,1.0,71.4,55.4,112.2,295,40.8,8.74,409,0.721,0.651,0.296,0.3814,6,0.4839,191,0.7687,0,-1,,0,-1,,0,-1,,0,-1,,0.3797,97.1,6,2009950
80.0,0,-1,confirm,1.0,-63.66,-79.66,20.25,166,83.91,63.66,804,0.206,2.484,0.103,-0.2611,6,-0.0118,782,0.7583,0,-1,,0,-1,,0,-1,,0,-1,,0.244,40.35,6,2010359
80.0,0,1,fallback,1.0,1.44,-14.56,41.69,432,40.25,38.82,800,0.54,1.12,0.139,0.2401,6,0.2815,217,0.6082,0,-1,,0,-1,,0,-1,,0,-1,,0.2698,84.08,6,2011163
80.0,0,-1,confirm,1.0,-77.62,-93.62,7.19,15,84.81,77.62,566,0.027,0.527,0.024,-0.0779,6,0.1033,310,0.7574,1,340,-34.5,1,340,-34.5,0,-1,,1,422,-47.43,0.2536,40.09,6,2011963
80.0,0,1,fallback,1.0,31.38,15.38,79.87,111,48.5,-0.0,142,0.782,3.245,0.194,0.2577,7,0.3024,27,0.5269,0,-1,,0,-1,,0,-1,,0,-1,,0.6592,84.87,7,2012529
80.0,0,-1,confirm,1.0,-73.94,-89.94,8.53,81,82.47,73.94,1679,0.048,0.414,0.097,-0.1783,7,0.1471,1191,0.7548,1,1234,-28.44,1,1234,-28.44,0,-1,,0,-1,,0.2593,48.11,7,2012671
80.0,0,1,fallback,1.0,-42.34,-58.34,0.0,0,42.34,42.34,206,0.0,1.412,0.087,0.0732,7,0.1729,26,0.5281,0,-1,,0,-1,,0,-1,,0,-1,,0.5763,82.54,7,2014350
80.0,0,-1,confirm,1.0,72.29,56.29,117.65,3517,45.36,62.37,4696,0.749,0.94,0.087,0.2433,8,0.3508,3059,0.9142,1,2152,41.11,1,2152,41.11,1,3964,94.97,1,4056,86.46,0.3187,42.34,7,2014556
80.0,0,1,confirm,1.0,-72.82,-88.82,7.14,2,79.95,72.82,3147,0.001,4.856,0.092,0.2947,8,0.2947,2,0.7687,1,600,-39.98,1,600,-39.98,1,600,-39.98,1,601,-41.4,0.0496,45.9,8,2019252
80.0,0,-1,confirm,1.0,56.09,40.09,97.8,365,41.71,5.75,471,0.775,2.176,0.241,0.3536,9,0.3543,353,0.695,0,-1,,0,-1,,0,-1,,0,-1,,0.3773,79.9,9,2022399
80.0,0,1,confirm,1.0,-62.19,-78.19,18.8,40,81.0,62.19,2700,0.015,1.22,0.072,-0.1435,9,0.126,2068,0.8555,1,1329,1.45,1,1582,-14.46,0,-1,,1,2696,-52.07,0.5663,42.12,9,2022870
80.0,0,-1,fallback,1.0,-40.75,-56.75,-0.0,0,40.75,40.75,317,0.0,2.3,0.162,0.1445,10,0.1896,242,0.6691,0,-1,,0,-1,,0,-1,,0,-1,,0.5929,80.84,10,2025570
80.0,0,1,confirm,1.0,-63.78,-79.78,15.94,1151,79.72,63.78,2656,0.433,2.897,0.127,-0.0361,11,0.2441,2612,0.9614,1,1066,-20.29,1,1843,-42.04,1,2654,-60.88,1,1981,-47.83,0.4335,40.75,10,2025887
80.0,0,-1,confirm,1.0,-20.42,-36.42,21.88,1472,42.3,30.63,1907,0.772,1.566,0.095,0.2459,11,0.3095,1542,0.7809,1,828,-29.18,0,-1,,0,-1,,0,-1,,0.0158,79.59,11,2028543
80.0,0,1,confirm,1.0,27.66,11.66,71.33,1035,43.67,7.28,1225,0.845,2.317,0.101,-0.1239,12,0.2039,767,0.702,1,830,29.12,1,830,29.12,1,830,29.12,1,904,46.59,0.2386,42.4,12,2030450
80.0,0,-1,confirm,1.0,-76.95,-92.95,4.36,31,81.3,76.95,736,0.042,0.661,0.012,0.083,12,0.1264,132,0.5512,1,205,-30.49,1,205,-30.49,0,-1,,1,269,-37.75,0.0746,43.37,12,2031675
80.0,0,1,fallback,1.0,4.32,-11.68,44.66,32,40.34,-0.0,66,0.485,2.322,0.182,0.3899,12,0.4198,17,0.3793,0,-1,,0,-1,,0,-1,,0,-1,,0.2948,81.34,12,2032411
80.0,0,-1,confirm,1.0,97.93,81.93,138.25,353,40.32,5.76,384,0.919,1.717,0.153,-0.0292,12,0.007,366,0.621,0,-1,,0,-1,,0,-1,,0,-1,,0.3143,40.16,12,2032477
80.0,0,1,confirm,1.0,20.36,4.36,61.08,340,40.72,56.72,510,0.667,1.672,0.016,-0.0275,12,0.022,435,0.5864,0,-1,,0,-1,,0,-1,,0,-1,,0.4724,40.89,12,2032861
80.0,0,-1,confirm,1.0,-44.99,-60.99,36.28,1268,81.28,44.99,1402,0.904,1.171,0.051,-0.0443,13,0.077,9,0.7594,1,57,-21.77,0,-1,,0,-1,,0,-1,,0.2772,40.47,12,2033371
80.0,0,1,fallback,1.0,-27.45,-43.45,13.0,6,40.46,27.45,34,0.176,3.24,0.091,0.0128,13,0.0505,11,0.1037,0,-1,,0,-1,,0,-1,,0,-1,,0.1856,81.57,13,2034773
80.0,0,-1,confirm,1.0,78.24,62.24,118.81,364,40.57,7.24,389,0.936,3.219,0.098,0.1568,13,0.1568,364,0.6573,0,-1,,0,-1,,0,-1,,0,-1,,0.0938,40.4,13,2034807
80.0,0,1,confirm,1.0,54.03,38.03,96.38,734,42.35,-0.0,809,0.907,2.464,0.062,-0.0219,13,-0.0215,780,0.5303,0,-1,,0,-1,,0,-1,,0,-1,,0.2475,41.06,13,2035196
80.0,0,-1,confirm,1.0,-62.45,-78.45,26.14,44,88.6,62.45,123,0.358,0.853,0.006,0.0523,13,0.072,55,0.6071,0,-1,,0,-1,,0,-1,,0,-1,,0.1831,41.94,13,2036005
80.0,0,1,fallback,1.0,-12.99,-28.99,27.42,36,40.42,12.99,107,0.336,2.577,0.103,-0.0003,13,0.0039,22,0.2326,0,-1,,0,-1,,0,-1,,0,-1,,0.5413,88.83,13,2036128
80.0,0,-1,confirm,1.0,-62.15,-78.15,18.79,13,80.94,62.15,370,0.035,0.51,0.043,0.029,13,0.099,296,0.633,0,-1,,0,-1,,0,-1,,0,-1,,0.204,40.31,13,2036235
80.0,0,1,fallback,1.0,5.75,-10.25,48.84,235,43.09,25.85,346,0.679,1.622,0.099,0.0302,13,0.0559,294,0.4703,0,-1,,0,-1,,0,-1,,0,-1,,0.5728,81.09,13,2036605
80.0,0,-1,confirm,1.0,-70.34,-86.34,18.66,72,89.0,70.34,236,0.305,0.773,0.03,-0.094,13,-0.0129,8,0.319,0,-1,,0,-1,,0,-1,,0,-1,,0.2054,42.88,13,2036951
80.0,0,1,fallback,1.0,44.19,28.19,86.96,161,42.77,8.55,182,0.885,1.843,0.147,0.245,13,0.2557,141,0.6007,0,-1,,0,-1,,0,-1,,0,-1,,0.1168,89.17,13,2037187
80.0,0,-1,confirm,1.0,-11.35,-27.35,31.22,448,42.58,66.7,483,0.928,0.617,0.0,-0.0142,14,-0.0118,450,0.5556,0,-1,,0,-1,,0,-1,,0,-1,,0.3442,42.4,13,2037369
80.0,0,1,confirm,1.0,59.54,43.54,102.07,595,42.53,24.1,655,0.908,1.051,0.114,0.1247,14,0.1566,550,0.5263,0,-1,,0,-1,,0,-1,,0,-1,,0.043,42.71,14,2037852
80.0,0,-1,confirm,1.0,-63.42,-79.42,18.32,11,81.74,63.42,236,0.047,0.58,0.03,-0.0966,14,-0.0926,19,0.3415,0,-1,,0,-1,,0,-1,,0,-1,,0.0289,42.1,14,2038507
80.0,0,1,fallback,1.0,-42.01,-58.01,2.8,2,44.81,42.01,21,0.095,1.238,0.081,0.153,14,0.1579,6,0.2787,0,-1,,0,-1,,0,-1,,0,-1,,0.1733,81.89,14,2038743
80.0,0,-1,confirm,1.0,-66.09,-82.09,21.09,34,87.19,66.09,135,0.252,0.912,0.019,-0.1608,14,-0.1389,1,0.0657,0,-1,,0,-1,,0,-1,,0,-1,,0.2776,44.8,14,2038764
80.0,0,1,fallback,1.0,11.18,-4.82,51.69,396,40.51,30.73,490,0.808,1.025,0.092,0.1441,14,0.2284,49,0.506,0,-1,,0,-1,,0,-1,,0,-1,,0.0035,87.37,14,2038899
80.0,0,-1,confirm,1.0,114.43,98.43,156.29,956,41.86,30.7,1093,0.875,1.254,0.094,0.0968,14,0.2545,655,0.7317,1,1011,131.17,1,1011,131.17,1,1011,131.17,0,-1,,0.462,40.31,14,2039389
80.0,0,1,confirm,1.0,1.41,-14.59,45.17,199,43.76,7.06,359,0.554,0.614,0.017,0.0226,14,0.044,345,0.5943,0,-1,,0,-1,,0,-1,,0,-1,,0.1865,42.53,14,2040482
80.0,0,-1,confirm,1.0,32.46,16.46,74.81,641,42.34,0.0,804,0.797,1.363,0.065,0.0577,15,0.1417,435,0.5179,1,696,64.93,1,696,64.93,0,-1,,0,-1,,0.555,43.56,14,2040841
80.0,0,1,confirm,1.0,65.14,49.14,107.62,151,42.48,-0.0,178,0.848,2.991,0.13,0.2384,15,0.2554,168,0.7514,0,-1,,0,-1,,0,-1,,0,-1,,0.2849,42.66,15,2041645
80.0,0,-1,confirm,1.0,-0.0,-16.0,43.61,284,43.61,0.0,420,0.676,0.224,0.056,-0.2312,15,-0.153,395,0.6471,0,-1,,0,-1,,0,-1,,0,-1,,0.4474,42.03,15,2041823
80.0,0,1,confirm,1.0,70.34,54.34,111.14,468,40.8,19.7,490,0.955,4.375,0.199,0.2203,15,0.2343,73,0.729,1,153,2.81,1,153,2.81,1,153,2.81,0,-1,,0.1475,43.8,15,2042243
80.0,0,-1,confirm,1.0,-48.9,-64.9,32.13,182,81.03,48.9,815,0.223,0.816,0.05,-0.1146,15,-0.0812,574,0.5464,0,-1,,0,-1,,0,-1,,0,-1,,0.4409,40.35,15,2042733
80.0,0,1,fallback,1.0,2.78,-13.22,43.1,195,40.32,1.39,403,0.484,0.379,0.131,0.3574,15,0.3606,44,0.6706,0,-1,,0,-1,,0,-1,,0,-1,,0.3797,81.29,15,2043548
80.0,0,-1,confirm,1.0,12.51,-3.49,54.2,353,41.7,20.85,445,0.793,3.793,0.108,0.2309,15,0.2391,416,0.6871,0,-1,,0,-1,,0,-1,,0,-1,,0.0987,40.14,15,2043951
80.0,0,1,confirm,1.0,176.73,160.73,222.66,464,45.92,16.7,468,0.991,5.666,0.161,0.0241,16,0.0725,468,0.4638,0,-1,,0,-1,,0,-1,,0,-1,,0.4357,41.92,15,2044396
80.0,0,-1,confirm,1.0,64.27,48.27,103.92,853,39.66,34.19,957,0.891,0.52,0.076,-0.0283,16,0.0658,635,0.4498,1,716,97.09,0,-1,,0,-1,,0,-1,,0.1524,44.92,16,2044864
80.0,0,1,confirm,1.0,-74.32,-90.32,5.51,33,79.82,74.32,238,0.139,1.264,0.022,0.1189,16,0.1264,37,0.6229,1,237,-71.57,1,237,-71.57,0,-1,,0,-1,,0.0242,40.07,16,2045821
80.0,0,-1,confirm,1.0,-30.5,-46.5,13.87,27,44.37,30.5,197,0.137,2.005,0.084,-0.0058,16,0.0534,13,0.4427,1,21,1.39,0,-1,,0,-1,,0,-1,,0.6196,79.78,16,2046059
80.0,0,1,confirm,1.0,81.56,65.56,123.03,680,41.47,26.26,722,0.942,1.481,0.159,0.2223,16,0.2675,533,0.6769,0,-1,,0,-1,,0,-1,,0,-1,,0.3274,44.43,16,2046256
80.0,0,-1,confirm,1.0,32.91,16.91,72.67,1447,39.76,8.23,2043,0.708,0.534,0.085,0.0817,17,0.1899,1683,0.9046,1,694,32.91,1,694,32.91,0,-1,,1,896,15.08,0.2647,40.97,16,2046978
80.0,0,1,confirm,1.0,-53.65,-69.65,26.14,135,79.79,53.65,441,0.306,1.377,0.095,0.1317,17,0.2172,258,0.5862,0,-1,,0,-1,,0,-1,,0,-1,,0.0621,40.06,17,2049021
80.0,0,-1,confirm,1.0,-24.9,-40.9,15.21,76,40.11,24.9,258,0.295,1.723,0.087,-0.0504,17,-0.0226,145,0.488,0,-1,,0,-1,,0,-1,,0,-1,,0.423,79.58,17,2049462
80.0,0,1,confirm,1.0,2.76,-13.24,44.15,504,41.39,15.18,795,0.634,0.841,0.102,-0.0806,17,0.0802,624,0.6976,1,18,4.14,0,-1,,0,-1,,0,-1,,0.003,40.17,17,2049720
80.0,0,-1,confirm,1.0,-46.9,-62.9,34.48,153,81.38,46.9,1772,0.086,1.762,0.084,0.066,17,0.2522,1205,0.804,0,-1,,0,-1,,0,-1,,0,-1,,0.3806,41.21,17,2050515
80.0,0,1,fallback,1.0,-10.98,-26.98,34.32,449,45.3,10.98,716,0.627,2.055,0.094,0.3755,18,0.3798,430,0.7229,0,-1,,0,-1,,0,-1,,0,-1,,0.052,81.66,18,2052287
80.0,0,-1,confirm,1.0,11.0,-5.0,52.23,830,41.23,19.24,1003,0.828,0.5,0.096,0.2739,18,0.4472,986,0.8001,0,-1,,0,-1,,0,-1,,0,-1,,0.6808,45.15,18,2053003
80.0,0,1,confirm,1.0,123.83,107.83,165.11,3569,41.28,38.53,3835,0.931,1.041,0.119,0.2297,19,0.3647,819,0.8397,1,1272,-22.01,1,1272,-22.01,1,1272,-22.01,1,1332,-23.39,0.4149,41.45,18,2054006
80.0,0,-1,confirm,1.0,10.87,-5.13,51.64,1061,40.77,46.21,1302,0.815,1.709,0.123,-0.1523,19,0.2002,355,0.8759,1,759,28.54,1,759,28.54,1,759,28.54,1,916,27.18,0.1739,40.61,19,2057841
