theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,1,-1,fallback,1.0,10.84,-5.16,51.61,28,40.77,1.32,72,0.389,3.149,0.23,0.1297,18,0.2136,12,0.4787,0,-1,,0,-1,,0,-1,,0,-1,,0.3754,80.16,18,1274714
80.0,1,1,confirm,1.0,34.91,18.91,80.69,1537,45.78,-0.0,1563,0.983,1.387,0.069,-0.0467,18,0.1406,1079,0.8004,1,542,48.75,1,634,48.12,0,-1,,1,766,39.82,0.0088,40.99,18,1274786
80.0,1,-1,confirm,1.0,-75.33,-91.33,5.72,132,81.06,75.33,639,0.207,0.702,0.029,0.024,18,0.2005,1,0.6756,1,17,-34.12,1,17,-34.12,1,17,-34.12,1,627,-68.53,0.6799,45.42,18,1276349
80.0,1,1,fallback,1.0,-5.66,-21.66,34.71,43,40.38,5.66,754,0.057,2.662,0.189,0.1765,18,0.1974,24,0.8847,1,657,12.66,1,657,12.66,0,-1,,0,-1,,0.2996,81.1,18,1276988
80.0,1,-1,confirm,1.0,22.62,6.62,62.8,177,40.17,0.49,328,0.54,0.84,0.201,-0.0054,18,0.0859,306,0.8615,0,-1,,0,-1,,0,-1,,0,-1,,0.3788,40.24,18,1277742
80.0,1,1,confirm,1.0,-76.8,-92.8,5.78,71,82.58,76.8,553,0.128,0.399,0.09,-0.0326,19,0.134,462,0.5839,1,348,-36.57,1,503,-61.72,0,-1,,0,-1,,0.6609,40.43,19,1278070
80.0,1,-1,fallback,1.0,-38.64,-54.64,3.79,84,42.43,38.64,194,0.433,1.101,0.205,0.1018,19,0.1021,86,0.3318,1,189,-32.81,1,189,-32.81,0,-1,,0,-1,,0.3507,82.53,19,1278623
80.0,1,1,confirm,1.0,-78.96,-94.96,5.87,35,84.83,78.96,334,0.105,1.299,0.022,0.0216,19,0.0237,4,0.6144,0,-1,,0,-1,,0,-1,,0,-1,,0.0238,42.45,19,1278817
80.0,1,-1,fallback,1.0,-1.54,-17.54,41.07,91,42.61,4.4,159,0.572,2.477,0.175,0.3467,19,0.3636,105,0.6264,0,-1,,0,-1,,0,-1,,0,-1,,0.4825,84.78,19,1279151
80.0,1,1,confirm,1.0,-69.55,-85.55,13.63,24,83.17,69.55,442,0.054,0.942,0.043,-0.2502,19,-0.176,434,0.4778,0,-1,,0,-1,,0,-1,,0,-1,,0.5537,42.79,19,1279310
80.0,1,-1,fallback,1.0,-31.61,-47.61,8.58,5,40.2,31.61,117,0.043,3.417,0.111,0.2697,19,0.3061,1,0.8424,0,-1,,0,-1,,0,-1,,0,-1,,0.4778,83.06,19,1279752
80.0,1,1,confirm,1.0,-70.2,-86.2,9.6,25,79.8,70.2,697,0.036,0.953,0.025,-0.0648,19,0.0253,487,0.4441,0,-1,,0,-1,,0,-1,,0,-1,,0.5307,40.23,19,1279869
80.0,1,-1,confirm,1.0,-16.88,-32.88,25.62,434,42.5,17.0,445,0.975,5.189,0.094,0.3169,19,0.3416,312,0.5622,0,-1,,0,-1,,0,-1,,0,-1,,0.3577,79.72,19,1280566
80.0,1,1,confirm,1.0,-50.72,-66.72,33.64,2905,84.36,50.72,7972,0.364,0.559,0.199,0.2666,20,0.5817,4261,0.9585,1,1175,14.63,1,1175,14.63,1,1175,14.63,1,2465,13.4,0.3672,42.61,19,1281011
80.0,1,-1,fallback,1.0,-35.54,-51.54,4.46,12,40.0,35.54,289,0.042,6.206,0.371,0.238,22,0.3572,0,0.71,0,-1,,0,-1,,0,-1,,0,-1,,0.1175,84.08,22,1288983
80.0,1,1,confirm,1.0,57.25,41.25,98.48,11070,41.24,15.89,13133,0.843,0.957,0.25,0.4861,1,0.5986,9791,0.9891,1,1643,34.21,1,1643,34.21,1,1643,34.21,1,1762,26.61,0.3764,40.02,22,1289272
80.0,1,-1,confirm,1.0,69.13,53.13,109.13,8707,40.0,36.45,8974,0.97,3.019,0.351,0.404,4,0.5166,8084,0.9881,1,109,-4.13,1,901,-8.78,1,901,-8.78,1,934,-10.32,0.7022,40.83,1,1302405
80.0,1,1,confirm,1.0,44.46,28.46,85.0,13999,40.54,62.24,16986,0.824,0.921,0.123,-0.3931,8,0.7396,8000,0.966,1,617,-12.04,1,617,-12.04,1,956,-25.9,1,985,-24.22,0.4917,40.45,4,1311379
80.0,1,-1,confirm,1.0,26.81,10.81,73.03,5113,46.22,15.19,6863,0.745,1.447,0.182,0.333,10,0.5685,5371,0.9641,1,255,-1.83,1,255,-1.83,1,255,-1.83,1,255,-1.83,0.4139,40.2,8,1328365
80.0,1,1,confirm,1.0,-3.67,-19.67,37.01,8285,40.68,50.94,9583,0.865,0.713,0.201,0.3069,13,0.4419,9166,0.984,1,610,-5.32,1,610,-5.32,1,610,-5.32,1,1094,-28.12,0.6181,46.56,10,1335228
80.0,1,-1,confirm,1.0,16.35,0.35,59.82,858,43.47,5.29,978,0.877,1.729,0.16,0.1753,13,0.1763,865,0.7165,1,565,33.76,1,565,33.76,0,-1,,0,-1,,0.5887,40.53,13,1344811
80.0,1,1,confirm,1.0,-63.49,-79.49,19.19,2058,82.68,63.49,3787,0.543,2.732,0.237,0.0852,14,0.4291,3071,0.864,1,436,-13.58,1,519,-15.76,1,519,-15.76,1,555,-28.34,0.712,43.73,13,1345789
80.0,1,-1,fallback,1.0,-29.49,-45.49,10.71,21,40.2,29.49,312,0.067,4.786,0.224,0.2868,14,0.3313,1,0.7089,0,-1,,0,-1,,0,-1,,0,-1,,0.2209,82.52,14,1349576
80.0,1,1,confirm,1.0,-74.54,-90.54,5.73,46,80.27,74.54,1180,0.039,1.203,0.05,-0.0775,14,0.222,309,0.9482,1,459,-42.34,1,459,-42.34,1,459,-42.34,1,534,-29.44,0.5074,40.24,14,1349888
80.0,1,-1,fallback,1.0,-13.57,-29.57,26.51,22,40.07,13.57,156,0.141,4.301,0.27,0.3704,15,0.3918,15,0.6562,0,-1,,0,-1,,0,-1,,0,-1,,0.5305,80.22,15,1351068
80.0,1,1,confirm,1.0,-79.11,-95.11,1.43,15,80.53,79.11,1025,0.015,1.67,0.1,-0.2034,15,0.3039,666,0.7058,1,968,-49.61,1,968,-49.61,1,968,-49.61,1,996,-58.92,0.5017,40.18,15,1351224
80.0,1,-1,fallback,1.0,67.19,51.19,107.06,1265,39.87,9.75,1408,0.898,1.762,0.155,0.3571,15,0.5573,201,0.8,1,600,31.11,1,600,31.11,1,600,31.11,1,750,30.79,0.412,80.52,15,1352249
80.0,1,1,confirm,1.0,2.29,-13.71,43.04,2748,40.75,5.25,3739,0.735,0.824,0.228,0.0007,16,0.3828,829,0.7587,1,1828,5.15,1,1828,5.15,1,1828,5.15,1,2539,27.68,0.2737,40.3,16,1353657
80.0,1,-1,confirm,1.0,-6.16,-22.16,45.88,1454,52.04,11.46,1546,0.94,1.844,0.249,0.1892,17,0.5076,16,0.962,1,1101,-7.18,1,1101,-7.18,1,1101,-7.18,1,1121,-1.95,0.3972,40.58,17,1357396
80.0,1,1,confirm,1.0,13.73,-2.27,57.85,3514,44.12,19.98,4342,0.809,0.346,0.245,0.4117,18,0.4787,1533,0.9899,1,600,-4.08,1,600,-4.08,1,1687,-11.42,1,1687,-11.42,0.0665,52.28,17,1358942
80.0,1,-1,confirm,1.0,-76.31,-92.31,9.9,978,86.21,76.31,4785,0.204,0.731,0.175,0.2345,18,0.445,60,0.8487,1,575,-20.17,1,575,-20.17,1,575,-20.17,1,598,-21.76,0.5435,43.87,18,1363284
80.0,1,1,fallback,1.0,-24.06,-40.06,16.42,1154,40.48,24.06,4256,0.271,1.876,0.236,0.028,20,0.2161,528,0.7257,1,600,-9.8,1,600,-9.8,1,600,-9.8,1,606,-9.8,0.5918,86.29,20,1368069
80.0,1,-1,confirm,1.0,0.86,-15.14,42.52,4920,41.66,5.6,11916,0.413,1.25,0.246,0.1148,22,0.6526,10971,0.9693,1,765,-3.25,1,765,-3.25,1,765,-3.25,1,1381,5.06,0.4975,40.42,21,1372325
80.0,1,1,confirm,1.0,-73.67,-89.67,16.79,5718,90.46,73.67,9871,0.579,1.842,0.517,0.2624,2,0.6212,2661,0.9847,1,555,0.23,1,555,0.23,1,1169,6.93,1,555,0.23,0.8623,41.84,0,1384241
80.0,1,-1,fallback,1.0,-16.25,-32.25,24.54,242,40.79,16.25,385,0.629,0.555,0.295,0.568,3,0.7541,0,0.8507,0,-1,,0,-1,,0,-1,,0,-1,,0.6396,90.31,3,1394112
80.0,1,1,confirm,1.0,3.19,-12.81,43.85,3374,40.65,3.83,4173,0.809,1.36,0.379,0.5014,4,0.612,3161,0.9643,1,1101,-0.19,1,1101,-0.19,1,1101,-0.19,1,1101,-0.19,0.553,40.89,3,1394497
80.0,1,-1,confirm,1.0,0.16,-15.84,40.29,1564,40.13,3.59,2272,0.688,1.241,0.229,0.2012,4,0.4244,162,0.8596,1,752,11.78,1,752,11.78,1,752,11.78,1,760,11.78,0.7653,40.48,4,1398670
80.0,1,1,confirm,1.0,0.22,-15.78,40.9,6692,40.68,15.87,8773,0.763,0.839,0.352,0.0815,7,0.4831,3665,0.9584,1,482,-3.35,1,482,-3.35,1,482,-3.35,1,618,-6.96,0.4989,40.29,5,1400942
80.0,1,-1,confirm,1.0,14.85,-1.15,55.21,6483,40.36,19.09,12063,0.537,1.658,0.051,0.0418,9,0.6199,11666,0.9702,1,2254,1.66,1,2254,1.66,1,6377,44.72,1,2704,2.35,0.2536,40.52,7,1409715
80.0,1,1,confirm,1.0,25.61,9.61,66.01,7758,40.4,34.58,8492,0.914,2.581,0.184,0.4478,13,0.4977,7388,0.9517,1,1143,-9.64,1,1143,-9.64,1,2184,11.61,1,1146,-8.28,0.3021,40.59,10,1421778
80.0,1,-1,confirm,1.0,-74.99,-90.99,10.14,48,85.13,74.99,1653,0.029,1.135,0.381,0.3592,13,0.4864,117,0.8879,1,713,-7.08,1,713,-7.08,1,713,-7.08,1,758,-10.88,0.3314,40.14,13,1430270
80.0,1,1,fallback,1.0,-9.18,-25.18,31.5,17,40.68,9.18,1256,0.014,3.983,0.405,0.4941,13,0.5748,15,0.7369,1,600,-2.69,1,600,-2.69,1,600,-2.69,1,615,-2.45,0.8192,85.22,13,1431923
80.0,1,-1,confirm,1.0,1.96,-14.04,43.37,12058,41.41,43.57,13314,0.906,0.955,0.208,-0.3073,17,0.8444,10090,0.9771,1,1476,-19.32,1,1476,-19.32,1,1476,-19.32,1,2174,-32.31,0.3652,40.55,14,1433179
80.0,1,1,confirm,1.0,61.36,45.36,102.39,24405,41.02,29.72,25453,0.959,3.62,0.374,0.2431,0,0.5786,21704,0.9801,1,192,7.98,1,892,3.54,1,892,3.54,1,892,3.54,0.4423,41.59,17,1446493
80.0,1,-1,confirm,1.0,-52.24,-68.24,31.0,7774,83.24,52.24,15466,0.503,0.355,0.116,0.1441,3,0.7594,6211,0.9874,1,80,-6.77,1,80,-6.77,1,769,-1.01,1,770,-1.01,0.2748,40.61,0,1471946
80.0,1,1,fallback,1.0,-33.79,-49.79,6.6,3,40.39,33.79,1158,0.003,4.066,0.446,0.5758,5,0.6115,0,0.8478,1,824,-19.49,1,824,-19.49,1,824,-19.49,1,1158,-33.79,0.8192,83.5,5,1487412
80.0,1,-1,confirm,1.0,29.55,13.55,70.16,31492,40.62,26.23,32810,0.96,0.667,0.193,0.5153,14,0.7882,18745,0.9898,1,562,-8.13,1,562,-8.13,1,562,-8.13,1,600,-8.13,0.6914,40.36,5,1488570
80.0,1,1,confirm,1.0,66.68,50.68,108.33,618,41.65,13.3,647,0.955,8.27,0.426,0.4739,14,0.5715,588,0.9109,1,412,-11.82,1,412,-11.82,1,412,-11.82,0,-1,,0.2224,40.9,14,1521380
80.0,1,-1,confirm,1.0,-75.03,-91.03,8.17,12,83.19,75.03,1996,0.006,6.209,0.156,-0.333,14,0.0599,914,0.684,1,991,-15.52,0,-1,,0,-1,,0,-1,,0.5043,41.21,14,1522027
80.0,1,1,fallback,1.0,-34.35,-50.35,6.31,3,40.66,34.35,642,0.005,2.193,0.225,0.3333,15,0.3333,3,0.8302,1,539,-25.55,1,539,-25.55,1,539,-25.55,1,593,-26.01,0.2838,83.26,15,1524023
80.0,1,-1,confirm,1.0,18.45,2.45,58.3,7517,39.85,11.49,20518,0.366,1.592,0.138,0.2781,17,0.7001,17286,0.9897,1,610,1.44,1,610,1.44,1,610,1.44,1,704,5.67,0.2524,40.64,15,1524665
80.0,1,1,confirm,1.0,49.99,33.99,90.61,26619,40.62,14.02,27598,0.965,0.763,0.227,0.3395,4,0.7137,7251,0.9724,1,604,-10.71,1,604,-10.71,1,7827,40.93,1,605,-10.71,0.3698,40.08,21,1545183
80.0,1,-1,confirm,1.0,26.77,10.77,66.51,13368,39.74,5.82,16988,0.787,1.724,0.692,0.626,8,0.8421,9432,0.9975,1,926,10.57,1,926,10.57,1,926,10.57,1,933,9.64,0.587,40.26,4,1572781
80.0,1,1,confirm,1.0,10.0,-6.0,50.54,5755,40.54,7.42,6077,0.947,2.317,0.065,0.1916,11,0.6668,239,0.9833,1,669,-4.96,1,669,-4.96,1,669,-4.96,1,825,0.49,0.7237,40.01,9,1589769
80.0,1,-1,confirm,1.0,0.68,-15.32,40.78,4771,40.1,29.08,6009,0.794,0.51,0.14,0.167,12,0.5898,3462,0.9766,1,580,-19.93,1,580,-19.93,1,580,-19.93,1,598,-20.69,0.8399,40.33,11,1595846
80.0,1,1,confirm,1.0,-59.54,-75.54,21.45,9986,80.99,59.54,28173,0.354,1.223,0.451,0.3271,15,0.6359,21691,0.9974,1,1904,-9.59,1,1904,-9.59,1,1904,-9.59,1,1904,-9.59,0.7015,40.27,12,1601855
80.0,1,-1,fallback,1.0,9.91,-6.09,50.02,1877,40.1,7.1,2158,0.87,1.042,0.154,0.3672,21,0.6132,1366,0.9658,1,2005,34.77,1,2005,34.77,1,2005,34.77,1,2026,28.04,0.9591,80.82,20,1630028
80.0,1,1,confirm,1.0,-49.61,-65.61,30.86,981,80.47,49.61,7705,0.127,2.425,0.271,0.2038,21,0.2951,1012,0.9731,1,447,-8.34,1,447,-8.34,1,447,-8.34,1,482,-6.27,0.6308,40.3,21,1632186
80.0,1,-1,fallback,1.0,-14.29,-30.29,26.9,934,41.19,14.29,2298,0.406,1.104,0.045,-0.1068,23,0.3295,9,0.8706,1,697,10.66,1,697,10.66,1,697,10.66,1,842,21.69,0.2886,80.22,23,1639891
80.0,1,1,confirm,1.0,44.6,28.6,85.88,1699,41.28,17.67,2423,0.701,2.835,0.316,0.4644,0,0.6079,1545,0.9541,1,381,-6.02,1,381,-6.02,1,381,-6.02,0,-1,,0.4423,41.3,0,1642189
80.0,1,-1,confirm,1.0,-66.51,-82.51,14.67,88,81.18,66.51,2008,0.044,0.531,0.318,-0.2508,0,0.3495,1605,0.9223,1,469,-8.82,1,469,-8.82,1,1691,-49.55,1,535,-3.5,0.1693,40.93,0,1644612
80.0,1,1,fallback,1.0,48.29,32.29,88.92,180,40.62,0.41,567,0.317,4.629,0.305,0.3812,1,0.4055,2,0.5602,0,-1,,0,-1,,0,-1,,0,-1,,0.308,81.3,1,1646620
80.0,1,-1,confirm,1.0,61.41,45.41,101.86,5326,40.44,20.68,5402,0.986,5.455,0.43,0.466,3,0.7096,4671,0.9759,1,1236,-11.69,1,1236,-11.69,1,1236,-11.69,1,1241,-13.24,0.4346,40.27,1,1647187
80.0,1,1,confirm,1.0,4.37,-11.63,45.73,1372,41.37,25.87,2053,0.668,0.647,0.344,0.5485,3,0.5652,1311,0.9803,1,1566,17.09,1,1566,17.09,1,1566,17.09,1,1827,17.46,0.6198,40.86,3,1652589
80.0,1,-1,confirm,1.0,10.91,-5.09,50.72,1430,39.81,10.59,5019,0.285,0.882,0.262,0.4995,4,0.6285,1121,0.981,1,783,-2.4,1,783,-2.4,1,783,-2.4,1,3557,21.19,0.4337,41.18,3,1654642
80.0,1,1,confirm,1.0,-2.18,-18.18,40.98,9040,43.16,27.76,11042,0.819,4.117,0.255,0.3768,7,0.67,2932,0.9855,1,1342,18.74,1,1342,18.74,1,1342,18.74,1,1730,21.21,0.2853,40.02,5,1659661
80.0,1,-1,confirm,1.0,-73.31,-89.31,10.29,2055,83.61,73.31,12487,0.165,1.494,0.323,0.2007,8,0.6676,9569,0.9792,1,575,-24.21,1,575,-24.21,1,575,-24.21,1,589,-30.88,0.8425,42.99,8,1670703
80.0,1,1,fallback,1.0,57.27,41.27,97.89,4790,40.62,2.17,6931,0.691,2.249,0.127,0.2753,12,0.3674,5851,0.9276,1,607,3.1,1,607,3.1,1,607,3.1,1,893,1.86,0.3112,83.69,11,1683190
80.0,1,-1,confirm,1.0,-81.24,-97.24,-0.0,0,81.24,81.24,1084,0.0,2.143,0.266,0.1966,13,0.1977,1,0.6037,1,117,-30.51,1,117,-30.51,0,-1,,1,141,-47.2,0.448,40.23,13,1690121
80.0,1,1,fallback,1.0,-18.25,-34.25,22.2,815,40.45,18.25,1196,0.681,1.483,0.074,0.1205,14,0.1899,861,0.6691,1,1124,-12.14,1,1124,-12.14,0,-1,,0,-1,,0.5993,81.24,13,1691205
80.0,1,-1,confirm,1.0,40.22,24.22,80.02,2950,39.8,6.42,3363,0.877,1.036,0.079,-0.0114,14,0.2301,2281,0.8615,1,369,4.28,1,369,4.28,1,2467,74.61,1,778,28.15,0.3313,40.36,14,1692401
80.0,1,1,confirm,1.0,-74.5,-90.5,5.94,124,80.44,74.5,5587,0.022,0.787,0.25,0.3128,15,0.4102,2418,0.9043,1,687,1.67,1,687,1.67,1,687,1.67,1,1028,-18.53,0.5166,40.12,15,1695764
80.0,1,-1,fallback,1.0,-26.38,-42.38,14.12,648,40.5,26.38,1248,0.519,1.053,0.151,0.3417,16,0.5224,373,0.9779,1,1073,-17.3,1,1073,-17.3,1,1073,-17.3,0,-1,,0.7254,80.39,16,1701351
80.0,1,1,confirm,1.0,-76.68,-92.68,3.76,90,80.44,76.68,10186,0.009,2.399,0.231,0.1917,16,0.2953,182,0.709,1,682,-15.74,1,682,-15.74,1,682,-15.74,1,689,-15.74,0.2384,40.56,16,1702599
80.0,1,-1,fallback,1.0,-39.61,-55.61,1.23,4,40.85,39.61,868,0.005,3.007,0.334,0.6208,19,0.621,7,0.9424,1,600,-31.78,1,600,-31.78,1,600,-31.78,0,-1,,0.6943,80.41,19,1712785
80.0,1,1,confirm,1.0,-61.45,-77.45,18.72,356,80.18,61.45,8769,0.041,0.607,0.287,0.2205,20,0.561,2948,0.9604,1,530,-2.12,1,530,-2.12,1,530,-2.12,1,629,-6.71,0.9409,40.85,20,1713653
80.0,1,-1,fallback,1.0,12.45,-3.55,52.59,1062,40.15,0.0,8186,0.13,1.578,0.216,0.1128,22,0.5441,3103,0.9622,1,664,39.44,1,664,39.44,1,664,39.44,1,666,39.04,0.2461,80.03,22,1722422
80.0,1,1,confirm,1.0,-48.41,-64.41,33.28,8053,81.7,48.41,14835,0.543,2.505,0.401,0.3658,2,0.7729,174,0.9609,1,774,7.47,1,774,7.47,1,774,7.47,1,774,7.47,0.5843,40.36,0,1730608
80.0,1,-1,fallback,1.0,144.9,128.9,185.18,5557,40.28,0.0,6129,0.907,1.084,0.236,0.2779,6,0.7262,1739,0.9762,1,900,7.53,1,900,7.53,1,900,7.53,1,931,5.44,0.8199,81.43,4,1745443
80.0,1,1,confirm,1.0,0.52,-15.48,42.27,2874,41.74,-0.0,5269,0.545,6.171,0.162,0.2334,7,0.2906,2082,0.8632,1,358,11.69,1,358,11.69,1,2678,30.29,1,660,12.06,0.389,41.04,6,1751572
80.0,1,-1,confirm,1.0,100.73,84.73,142.21,1646,41.47,18.08,1792,0.919,4.666,0.178,0.4364,8,0.5724,1174,0.8718,1,446,0.28,0,-1,,0,-1,,0,-1,,0.4587,41.57,8,1756841
80.0,1,1,confirm,1.0,21.65,5.65,62.29,5572,40.64,3.22,7108,0.784,2.105,0.367,0.0255,10,0.4365,5036,0.9389,1,3234,49.68,1,3234,49.68,1,3234,49.68,1,3972,45.8,0.5872,42.07,8,1758633
80.0,1,-1,confirm,1.0,19.88,3.88,59.88,10935,39.99,48.34,10971,0.997,3.099,0.159,0.2,13,0.5655,4923,0.965,1,41,-6.37,1,977,7.89,1,10373,34.85,1,1151,7.76,0.2811,40.39,10,1765741
80.0,1,1,confirm,1.0,62.8,46.8,103.47,2906,40.66,1.41,3056,0.951,0.424,0.136,0.0937,14,0.4334,2775,0.7598,1,1581,43.19,1,1581,43.19,1,1581,43.19,1,1676,39.01,0.5164,40.23,13,1776712
80.0,1,-1,confirm,1.0,23.97,7.97,64.22,3759,40.25,28.43,4283,0.878,0.737,0.147,-0.2929,15,0.4568,1500,0.8876,1,437,-2.55,1,437,-2.55,1,437,-2.55,1,2089,9.91,0.2036,40.25,14,1779768
80.0,1,1,confirm,1.0,20.43,4.43,60.81,2330,40.38,38.42,3175,0.734,1.601,0.225,0.4642,16,0.5023,2443,0.879,1,485,-26.57,1,485,-26.57,1,485,-26.57,1,661,-24.01,0.6641,40.51,15,1784051
80.0,1,-1,confirm,1.0,35.08,19.08,75.56,8448,40.48,18.4,9465,0.893,0.901,0.356,0.2658,18,0.4595,1208,0.9603,1,15,0.4,1,329,-8.57,1,329,-8.57,1,679,-4.55,0.5844,40.14,16,1787226
80.0,1,1,confirm,1.0,26.94,10.94,67.64,11500,40.7,16.49,13687,0.84,0.681,0.225,0.4121,22,0.5142,8552,0.989,1,97,4.17,1,12398,41.64,1,12398,41.64,0,-1,,0.3295,40.79,19,1796691
80.0,1,-1,confirm,1.0,-79.71,-95.71,2.67,803,82.38,79.71,6412,0.125,0.478,0.102,0.0163,23,0.4058,5530,0.9516,1,1146,-7.36,1,3196,-32.31,1,5543,-51.48,1,3212,-37.29,0.6522,40.43,22,1810378
80.0,1,1,fallback,1.0,-40.02,-56.02,0.0,1226,40.03,40.02,2338,0.524,1.236,0.064,0.0975,1,0.4494,2140,0.9973,1,426,-4.79,1,426,-4.79,1,426,-4.79,1,426,-4.79,0.214,82.4,0,1816790
80.0,1,-1,confirm,1.0,9.28,-6.72,49.27,7266,39.99,55.32,7924,0.917,0.502,0.168,0.198,3,0.5956,1734,0.9693,1,698,-27.69,1,698,-27.69,1,698,-27.69,1,759,-33.75,0.3474,40.03,1,1819128
80.0,1,1,confirm,1.0,16.55,0.55,57.1,7603,40.55,30.04,9024,0.843,5.075,0.547,0.248,5,0.427,6436,0.989,1,959,15.87,1,959,15.87,1,959,15.87,1,1146,9.71,0.4996,40.19,3,1827052
80.0,1,-1,confirm,1.0,38.02,22.02,79.22,19184,41.2,14.69,20162,0.951,0.967,0.047,-0.332,11,0.6192,2719,0.976,1,607,-7.33,1,607,-7.33,1,607,-7.33,1,638,-9.32,0.5904,40.32,6,1836076
80.0,1,1,confirm,1.0,60.27,44.27,101.7,737,41.43,-0.0,855,0.862,3.92,0.429,0.5235,11,0.5235,737,0.9304,0,-1,,0,-1,,0,-1,,0,-1,,0.0533,41.53,11,1856238
80.0,1,-1,confirm,1.0,156.62,140.62,198.96,5547,42.34,3.81,6085,0.912,1.831,0.131,0.3764,13,0.3934,5048,0.9045,1,2277,18.74,1,2277,18.74,1,3616,48.61,1,2610,16.86,0.6416,41.01,11,1857093
80.0,1,1,confirm,1.0,-51.64,-67.64,29.09,34,80.73,51.64,510,0.067,1.368,0.106,0.0058,13,0.0612,79,0.5892,1,98,17.43,0,-1,,0,-1,,0,-1,,0.3883,43.2,13,1863178
80.0,1,-1,fallback,1.0,15.66,-0.34,56.77,411,41.12,9.41,526,0.781,0.929,0.137,0.1663,13,0.3045,182,0.5434,0,-1,,0,-1,,0,-1,,0,-1,,0.4969,80.5,13,1863688
80.0,1,1,confirm,1.0,-64.74,-80.74,15.35,62,80.09,64.74,1384,0.045,0.52,0.013,-0.0973,13,0.0315,258,0.5024,0,-1,,0,-1,,0,-1,,0,-1,,0.2142,41.35,13,1864214
80.0,1,-1,fallback,1.0,-0.49,-16.49,40.61,434,41.1,25.2,575,0.755,1.302,0.158,0.2012,14,0.2248,249,0.633,1,317,9.65,1,317,9.65,1,317,9.65,0,-1,,0.1076,79.97,14,1865598
80.0,1,1,confirm,1.0,-43.59,-59.59,36.63,809,80.22,43.59,2745,0.295,0.545,0.064,-0.0372,14,0.3691,463,0.801,1,664,18.3,1,664,18.3,1,664,18.3,1,944,10.77,0.2127,41.26,14,1866173
80.0,1,-1,fallback,1.0,-33.6,-49.6,6.55,22,40.15,33.6,808,0.027,2.67,0.13,0.0817,15,0.3485,382,0.7794,1,770,-31.41,1,770,-31.41,1,770,-31.41,0,-1,,0.3496,79.93,15,1868918
80.0,1,1,confirm,1.0,-71.2,-87.2,8.84,33,80.04,71.2,962,0.034,0.952,0.138,0.0071,15,0.0155,26,0.4091,0,-1,,0,-1,,0,-1,,0,-1,,0.7485,40.17,15,1869726
80.0,1,-1,fallback,1.0,32.4,16.4,72.78,1720,40.38,8.04,1954,0.88,0.289,0.029,-0.3148,16,0.5359,441,0.8596,1,1026,40.06,1,1026,40.06,1,1026,40.06,1,1041,44.68,0.073,79.97,15,1870688
80.0,1,1,confirm,1.0,-46.79,-62.79,34.99,775,81.78,46.79,1975,0.392,1.323,0.117,-0.0072,16,0.3722,0,0.6673,1,401,3.23,1,401,3.23,1,401,3.23,1,444,8.41,0.4059,40.67,16,1872642
80.0,1,-1,fallback,1.0,49.74,33.74,90.77,498,41.03,13.37,543,0.917,6.663,0.179,0.3788,16,0.5243,449,0.8873,0,-1,,0,-1,,0,-1,,0,-1,,0.5297,81.5,16,1874617
80.0,1,1,confirm,1.0,-51.4,-67.4,28.65,603,80.05,51.4,1615,0.373,0.877,0.047,-0.013,17,0.1043,1490,0.78,1,1536,-30.76,1,1536,-30.76,0,-1,,1,1599,-47.96,0.4529,41.41,16,1875160
80.0,1,-1,confirm,1.0,-0.93,-16.93,39.39,192,40.33,9.46,280,0.686,1.259,0.14,0.2712,17,0.3408,62,0.6391,0,-1,,0,-1,,0,-1,,0,-1,,0.2625,79.82,17,1876775
80.0,1,1,confirm,1.0,-44.22,-60.22,35.58,213,79.81,44.22,1202,0.177,0.436,0.01,-0.2106,17,0.0641,484,0.6024,1,456,13.76,0,-1,,0,-1,,0,-1,,0.048,40.49,17,1877055
80.0,1,-1,confirm,1.0,-5.65,-21.65,35.5,245,41.15,7.33,304,0.806,3.319,0.137,0.3205,17,0.3281,232,0.6852,0,-1,,0,-1,,0,-1,,0,-1,,0.271,79.53,17,1878257
80.0,1,1,confirm,1.0,56.32,40.32,97.73,2152,41.41,6.59,2447,0.879,0.703,0.09,0.0922,18,0.1686,2320,0.5077,1,622,10.78,1,622,10.78,0,-1,,0,-1,,0.4131,41.3,17,1878561
80.0,1,-1,confirm,1.0,4.06,-11.94,44.6,1236,40.55,11.38,1896,0.652,0.848,0.056,0.0489,18,0.1827,1596,0.7922,1,982,21.02,1,982,21.02,0,-1,,0,-1,,0.1779,41.01,18,1881008
80.0,1,1,confirm,1.0,144.15,128.15,187.23,3967,43.08,21.79,4014,0.988,0.474,0.193,0.2917,20,0.3745,3865,0.892,1,273,-1.46,1,2573,18.95,1,2573,18.95,1,2896,22.47,0.0614,40.73,19,1882904
