population,label,threshold,n_population,n_winner_pop,base_win_rate,n_fired,n_fired_winners,precision,recall,lift,mean_net_bps_fired,median_net_bps_fired,median_net_bps_pop
dur_00-15m,volume_zscore_le,0.5,47864,739,0.015439578806618753,38048,572,0.015033641715727502,0.774018944519621,0.9737080204080936,-12.648537993550631,-11.613737252776197,-11.61814589126102
dur_00-15m,nt_ratio_entry_vs_pre30_ge,1.0,47864,739,0.015439578806618753,14489,274,0.018910897922561943,0.37077131258457374,1.2248325009005478,-12.850342712528247,-11.72293516212567,-11.61814589126102
dur_00-15m,nt_ratio_entry_vs_pre30_ge,1.5,47864,739,0.015439578806618753,9615,169,0.017576703068122725,0.22868741542625168,1.1384185597464493,-12.891705092064544,-11.78262217176359,-11.61814589126102
dur_00-15m,nt_ratio_entry_vs_pre30_ge,2.0,47864,739,0.015439578806618753,6653,125,0.01878851645874042,0.16914749661705006,1.216906024061098,-12.722431591094946,-11.640384172916812,-11.61814589126102
dur_00-15m,nt_ratio_entry_vs_pre30_ge,3.0,47864,739,0.015439578806618753,3821,74,0.019366657942946872,0.10013531799729364,1.2543514421937876,-12.752773554601061,-11.640384172916812,-11.61814589126102
dur_00-15m,entry_imb_long_bid_ge,-0.2,47864,739,0.015439578806618753,5770,81,0.014038128249566724,0.10960757780784844,0.9092300007270117,-11.820632402778726,-10.830503235816137,-11.61814589126102
dur_00-15m,entry_imb_long_bid_ge,0.0,47864,739,0.015439578806618753,5181,75,0.01447596988998263,0.10148849797023005,0.9375883935238546,-11.843211291377884,-10.834503676769831,-11.61814589126102
dur_00-15m,entry_imb_long_bid_ge,0.2,47864,739,0.015439578806618753,4591,70,0.015247222827270748,0.09472259810554803,0.9875413713186564,-11.970563680628864,-10.897574054828933,-11.61814589126102
dur_00-15m,entry_imb_long_bid_ge,0.5,47864,739,0.015439578806618753,3668,47,0.012813522355507088,0.06359945872801083,0.8299139837943048,-12.166046736165645,-11.039755881895076,-11.61814589126102
dur_00-15m,entry_imb_short_ask_le,0.2,47864,739,0.015439578806618753,6057,101,0.01667492157833911,0.13667117726657646,1.0800114295339962,-12.091845462947095,-10.72835303186054,-11.61814589126102
dur_00-15m,entry_imb_short_ask_le,0.0,47864,739,0.015439578806618753,5436,88,0.016188373804267846,0.11907983761840325,1.0484984083457052,-12.104221633173626,-10.76703617519781,-11.61814589126102
dur_00-15m,entry_imb_short_ask_le,-0.2,47864,739,0.015439578806618753,4795,85,0.017726798748696558,0.11502029769959404,1.1481400477775534,-12.028310997923437,-10.673939595660306,-11.61814589126102
dur_00-15m,entry_imb_short_ask_le,-0.5,47864,739,0.015439578806618753,3917,62,0.01582844013275466,0.08389715832205684,1.0251860061084832,-11.925570664253929,-10.614945291074106,-11.61814589126102
dur_00-15m,pre5_buyvol_long_ge,0.5,47864,739,0.015439578806618753,13478,173,0.012835732304496215,0.23410013531799728,0.8313524912346507,-12.46906882880939,-11.489471760054712,-11.61814589126102
dur_00-15m,pre5_buyvol_long_ge,0.7,47864,739,0.015439578806618753,11178,150,0.013419216317767043,0.2029769959404601,0.8691439375285545,-12.33354848059665,-11.404061523641687,-11.61814589126102
dur_00-15m,pre5_buyvol_long_ge,0.9,47864,739,0.015439578806618753,7995,97,0.012132582864290182,0.13125845737483086,0.7858104820248786,-12.14148099495089,-11.335530776905625,-11.61814589126102
dur_00-15m,pre5_buyvol_short_le,0.5,47864,739,0.015439578806618753,10734,249,0.023197316936836222,0.33694181326116374,1.502457886149836,-12.786444550067987,-11.46924835368599,-11.61814589126102
dur_00-15m,pre5_buyvol_short_le,0.3,47864,739,0.015439578806618753,8452,180,0.02129673450070989,0.2435723951285521,1.3793598107469258,-12.674237333142175,-11.313054062541433,-11.61814589126102
dur_00-15m,pre5_buyvol_short_le,0.1,47864,739,0.015439578806618753,5221,94,0.01800421375215476,0.12719891745602166,1.1661078308973416,-12.47621782694292,-11.141780491025528,-11.61814589126102
dur_00-15m,trade_present_score_ge,25,47864,739,0.015439578806618753,46724,721,0.015431041862854208,0.9756427604871448,0.9994470740509523,-12.661598834813143,-11.608041485407806,-11.61814589126102
dur_00-15m,trade_present_score_ge,40,47864,739,0.015439578806618753,18662,306,0.01639695638195263,0.4140730717185386,1.062008011185089,-12.790460315159233,-11.740616589194182,-11.61814589126102
dur_00-15m,trade_present_score_ge,55,47864,739,0.015439578806618753,13070,239,0.018286151491966336,0.3234100135317997,1.1843685453470592,-12.944338025830637,-11.748341950287218,-11.61814589126102
dur_00-15m,trade_present_score_ge,70,47864,739,0.015439578806618753,5686,138,0.02427013717903623,0.18673883626522328,1.5719429579666984,-13.572870341882327,-12.089847938560043,-11.61814589126102
dur_00-15m,dipole_long_pos_ge,0.0,47864,739,0.015439578806618753,15985,218,0.013637785423834845,0.29499323410013534,0.8833003538923289,-12.692526481608326,-11.782517494395307,-11.61814589126102
dur_00-15m,dipole_long_pos_ge,0.1,47864,739,0.015439578806618753,11118,151,0.013581579420759129,0.20433017591339647,0.8796599694116576,-12.7676741356387,-11.876254575917143,-11.61814589126102
dur_00-15m,dipole_long_pos_ge,0.2,47864,739,0.015439578806618753,7107,92,0.012944983818770227,0.12449255751014884,0.8384285595421085,-12.949968885316054,-11.998800119989731,-11.61814589126102
dur_00-15m,dipole_short_neg_le,0.0,47864,739,0.015439578806618753,10328,233,0.02256003098373354,0.3152909336941813,1.461181763200842,-12.918079494833464,-11.745754936570831,-11.61814589126102
dur_00-15m,dipole_short_neg_le,-0.1,47864,739,0.015439578806618753,5914,164,0.027730808251606356,0.2219215155615697,1.7960857999389535,-12.996533621661827,-11.901873875346995,-11.61814589126102
dur_00-15m,dipole_short_neg_le,-0.2,47864,739,0.015439578806618753,3026,103,0.03403833443489755,0.13937753721244925,2.204615479556071,-13.03908347040118,-11.757428923964106,-11.61814589126102
dur_00-15m,hold_min_le_avoid_chop,15,47864,739,0.015439578806618753,47864,739,0.015439578806618753,1.0,1.0,-12.674989069120654,-11.61814589126102,-11.61814589126102
dur_00-15m,hold_min_le_avoid_chop,30,47864,739,0.015439578806618753,47864,739,0.015439578806618753,1.0,1.0,-12.674989069120654,-11.61814589126102,-11.61814589126102
dur_00-15m,hold_min_le_avoid_chop,60,47864,739,0.015439578806618753,47864,739,0.015439578806618753,1.0,1.0,-12.674989069120654,-11.61814589126102,-11.61814589126102
dur_00-15m,hold_min_ge_runners,60,47864,739,0.015439578806618753,0,0,,0.0,,,,-11.61814589126102
dur_00-15m,hold_min_ge_runners,120,47864,739,0.015439578806618753,0,0,,0.0,,,,-11.61814589126102
dur_00-15m,fast_winner_pattern,True,47864,739,0.015439578806618753,88,13,0.14772727272727273,0.017591339648173207,9.568089555910937,-2.4863922873269866,-2.880126394570589,-11.61814589126102
dur_00-15m,clean_no_underwater_30m_cover,True,47864,739,0.015439578806618753,88,13,0.14772727272727273,0.017591339648173207,9.568089555910937,-2.4863922873269866,-2.880126394570589,-11.61814589126102
dur_00-15m,net_bps_per_min_floor,0.05,47864,739,0.015439578806618753,446,446,1.0,0.6035182679296346,64.76860622462787,9.599442620381243,6.33036842307916,-11.61814589126102
dur_00-15m,net_bps_per_min_floor,0.1,47864,739,0.015439578806618753,435,435,1.0,0.5886332882273342,64.76860622462787,9.821382552105314,6.357450202306515,-11.61814589126102
dur_00-15m,net_bps_per_min_floor,0.2,47864,739,0.015439578806618753,406,406,1.0,0.5493910690121786,64.76860622462787,10.430359440391967,6.8355628601953535,-11.61814589126102
dur_00-15m,net_bps_per_min_floor,0.5,47864,739,0.015439578806618753,278,278,1.0,0.3761840324763194,64.76860622462787,13.78751682632987,10.494647541677857,-11.61814589126102
dur_15-60m,cover_by_15m_TRUE,True,18492,3702,0.20019467878001299,8646,3677,0.4252833680314596,0.9932468935710427,2.124349011787615,-0.09974698328442472,-3.1218242548664206,-10.429541092978834
dur_15-60m,cover_by_30m_TRUE,True,18492,3702,0.20019467878001299,8699,3698,0.42510633406138637,0.9989195029713668,2.1234647027183025,-0.13601469189712084,-3.1218242548664206,-10.429541092978834
dur_15-60m,cover_by_60m_TRUE,True,18492,3702,0.20019467878001299,8747,3702,0.42323082199611295,1.0,2.1140962615753973,-0.13481406974644672,-3.1641431978715735,-10.429541092978834
dur_15-60m,ever_underwater_FALSE,True,18492,3702,0.20019467878001299,131,70,0.5343511450381679,0.0189086980010805,2.6691575834807675,5.209811056014351,-1.3204244369944025,-10.429541092978834
dur_15-60m,reached_12bps_within_15m,True,18492,3702,0.20019467878001299,7546,3643,0.48277232971110523,0.9840626688276607,2.4115142952506097,1.5032360322678928,-2.2758224106076272,-10.429541092978834
dur_15-60m,reached_12bps_within_30m,True,18492,3702,0.20019467878001299,7677,3698,0.48169858017454736,0.9989195029713668,2.4061507683921475,1.399549453267784,-2.276118920133264,-10.429541092978834
dur_15-60m,reached_20bps_within_30m,True,18492,3702,0.20019467878001299,5169,3532,0.6833043141806926,0.9540788762830902,3.413199183638403,7.073576018448904,1.8105396041185653,-10.429541092978834
dur_15-60m,reached_20bps_within_60m,True,18492,3702,0.20019467878001299,5193,3548,0.6832274215289813,0.958400864397623,3.412815094250114,7.0802712445408105,1.8105396041185653,-10.429541092978834
dur_15-60m,volume_zscore_le,-0.5,18492,3702,0.20019467878001299,7159,1423,0.19877077804162593,0.3843868179362507,0.9928874196503907,-9.789995261269302,-10.513623981111719,-10.429541092978834
dur_15-60m,volume_zscore_le,-0.25,18492,3702,0.20019467878001299,11291,2233,0.1977681339119653,0.6031874662344678,0.9878790740951006,-9.739989386204078,-10.421017290165837,-10.429541092978834
dur_15-60m,volume_zscore_le,0.0,18492,3702,0.20019467878001299,12881,2542,0.19734492663613074,0.6866558616963804,0.9857650954498459,-9.666620429681341,-10.421017290165837,-10.429541092978834
dur_15-60m,volume_zscore_le,0.25,18492,3702,0.20019467878001299,13955,2809,0.20128986026513795,0.7587790383576445,1.0054705823940926,-9.687292421705493,-10.426268134795407,-10.429541092978834
dur_15-60m,volume_zscore_le,0.5,18492,3702,0.20019467878001299,14597,2937,0.20120572720422006,0.793354943273906,1.0050503261643537,-9.674541050752213,-10.386372998301432,-10.429541092978834
dur_15-60m,nt_ratio_entry_vs_pre30_ge,1.0,18492,3702,0.20019467878001299,5491,1189,0.21653615006374066,0.32117774176121017,1.0816279003183933,-9.315808326356692,-10.30025723472739,-10.429541092978834
dur_15-60m,nt_ratio_entry_vs_pre30_ge,1.5,18492,3702,0.20019467878001299,3755,766,0.20399467376830893,0.2069151809832523,1.018981498466658,-9.597163465359255,-10.33608202274973,-10.429541092978834
dur_15-60m,nt_ratio_entry_vs_pre30_ge,2.0,18492,3702,0.20019467878001299,2480,494,0.19919354838709677,0.13344138303619665,0.9949992157682856,-9.746070227785548,-10.453509642586742,-10.429541092978834
dur_15-60m,nt_ratio_entry_vs_pre30_ge,3.0,18492,3702,0.20019467878001299,1411,270,0.1913536498936924,0.07293354943273905,0.955837842742885,-9.356953554863493,-10.30025723472739,-10.429541092978834
dur_15-60m,entry_imb_long_bid_ge,-0.2,18492,3702,0.20019467878001299,2276,443,0.19463971880492092,0.11966504592112372,0.9722522096544024,-9.46171813425085,-9.694456839259866,-10.429541092978834
dur_15-60m,entry_imb_long_bid_ge,0.0,18492,3702,0.20019467878001299,1989,401,0.2016088486676722,0.10831982712047541,1.007063973409669,-9.440218954919612,-9.96086756594416,-10.429541092978834
dur_15-60m,entry_imb_long_bid_ge,0.2,18492,3702,0.20019467878001299,1742,364,0.208955223880597,0.09832522960561858,1.0437601296596433,-9.271980426115519,-9.411065562562971,-10.429541092978834
dur_15-60m,entry_imb_long_bid_ge,0.5,18492,3702,0.20019467878001299,1397,313,0.22405153901216893,0.08454889249054565,1.1191683034611095,-9.12111183819117,-9.25518344803569,-10.429541092978834
dur_15-60m,entry_imb_short_ask_le,0.2,18492,3702,0.20019467878001299,2237,395,0.17657577112203846,0.10669908157752567,0.8820203024280754,-8.755671222647212,-9.780985781947837,-10.429541092978834
dur_15-60m,entry_imb_short_ask_le,0.0,18492,3702,0.20019467878001299,2003,371,0.18522216674987518,0.10021609940572664,0.9252102397457298,-8.38643643800089,-9.715308500845865,-10.429541092978834
dur_15-60m,entry_imb_short_ask_le,-0.2,18492,3702,0.20019467878001299,1732,341,0.19688221709006928,0.09211237169097786,0.983453797522842,-8.102652019774267,-9.652499897607967,-10.429541092978834
dur_15-60m,entry_imb_short_ask_le,-0.5,18492,3702,0.20019467878001299,1383,276,0.19956616052060738,0.07455429497568881,0.9968604647074748,-8.340609661876924,-9.384618764141763,-10.429541092978834
dur_15-60m,pre5_buyvol_long_ge,0.5,18492,3702,0.20019467878001299,5293,1063,0.20083128660494992,0.2871420853592653,1.0031799437868,-9.663401778627808,-10.349641282791868,-10.429541092978834
dur_15-60m,pre5_buyvol_long_ge,0.7,18492,3702,0.20019467878001299,4365,869,0.1990836197021764,0.23473797947055647,0.9944501068429621,-9.747944671963957,-10.426268134795407,-10.429541092978834
dur_15-60m,pre5_buyvol_long_ge,0.9,18492,3702,0.20019467878001299,3106,630,0.20283322601416612,0.17017828200972449,1.013179906929757,-9.293820684489857,-10.143871362122116,-10.429541092978834
dur_15-60m,pre5_buyvol_short_le,0.5,18492,3702,0.20019467878001299,4081,889,0.21783876500857632,0.24014046461372232,1.0881346414204736,-8.905300865033642,-9.956916777965745,-10.429541092978834
dur_15-60m,pre5_buyvol_short_le,0.3,18492,3702,0.20019467878001299,3264,718,0.21997549019607843,0.19394921663965425,1.0988078780945116,-8.538039338718374,-9.681773966363941,-10.429541092978834
dur_15-60m,pre5_buyvol_short_le,0.1,18492,3702,0.20019467878001299,2024,425,0.2099802371541502,0.11480280929227445,1.0488802121703256,-9.092360889097963,-9.655358331856913,-10.429541092978834
dur_15-60m,trade_present_score_ge,25,18492,3702,0.20019467878001299,18107,3631,0.20053018169768597,0.9808211777417613,1.0016758832937895,-9.653062610202,-10.386372998301432,-10.429541092978834
dur_15-60m,trade_present_score_ge,40,18492,3702,0.20019467878001299,7465,1528,0.2046885465505693,0.4127498649378714,1.0224474886043025,-9.678970010902207,-10.0848553726893,-10.429541092978834
dur_15-60m,trade_present_score_ge,55,18492,3702,0.20019467878001299,5405,1151,0.2129509713228492,0.310913019989195,1.0637194386013311,-9.476269899098696,-10.0,-10.429541092978834
dur_15-60m,trade_present_score_ge,70,18492,3702,0.20019467878001299,2528,569,0.22507911392405064,0.15370070232306862,1.1243011817081427,-8.876440612077431,-9.701934678885692,-10.429541092978834
dur_15-60m,dipole_long_pos_ge,0.0,18492,3702,0.20019467878001299,6280,1291,0.20557324840764332,0.348730415991356,1.0268666962598973,-9.905084208763768,-10.84319696636392,-10.429541092978834
dur_15-60m,dipole_long_pos_ge,0.1,18492,3702,0.20019467878001299,4444,935,0.2103960396039604,0.2525661804430038,1.0509572026894747,-10.05911406857575,-11.032030085664388,-10.429541092978834
dur_15-60m,dipole_long_pos_ge,0.2,18492,3702,0.20019467878001299,2913,614,0.2107792653621696,0.1658562938951918,1.0528714681462021,-10.670268035575818,-11.421974200362975,-10.429541092978834
dur_15-60m,dipole_short_neg_le,0.0,18492,3702,0.20019467878001299,3847,779,0.20249545100077984,0.2104267963263101,1.0114926742048678,-9.128936989602927,-10.733458969983396,-10.429541092978834
dur_15-60m,dipole_short_neg_le,-0.1,18492,3702,0.20019467878001299,2161,429,0.19851920407218882,0.11588330632090761,0.9916307730153743,-9.074195891162418,-11.01304314903291,-10.429541092978834
dur_15-60m,dipole_short_neg_le,-0.2,18492,3702,0.20019467878001299,1131,206,0.18213969938107868,0.05564559697460832,0.9098128905874951,-9.762282867790697,-11.136550284689344,-10.429541092978834
dur_15-60m,hold_min_le_avoid_chop,15,18492,3702,0.20019467878001299,14027,557,0.03970913238753832,0.1504592112371691,0.19835258673969708,-15.295782183434888,-13.39556134413672,-10.429541092978834
dur_15-60m,hold_min_le_avoid_chop,30,18492,3702,0.20019467878001299,17148,2632,0.15348728714718918,0.7109670448406267,0.7666901442263161,-11.673679722467567,-11.287200219262125,-10.429541092978834
dur_15-60m,hold_min_le_avoid_chop,60,18492,3702,0.20019467878001299,18492,3702,0.20019467878001299,1.0,1.0,-9.668230713691074,-10.429541092978834,-10.429541092978834
dur_15-60m,hold_min_ge_runners,60,18492,3702,0.20019467878001299,0,0,,0.0,,,,-10.429541092978834
dur_15-60m,hold_min_ge_runners,120,18492,3702,0.20019467878001299,0,0,,0.0,,,,-10.429541092978834
dur_15-60m,fast_winner_pattern,True,18492,3702,0.20019467878001299,106,67,0.6320754716981132,0.018098325229605618,3.157304057979878,6.282961737739247,-0.09562286916634122,-10.429541092978834
dur_15-60m,clean_no_underwater_30m_cover,True,18492,3702,0.20019467878001299,106,67,0.6320754716981132,0.018098325229605618,3.157304057979878,6.282961737739247,-0.09562286916634122,-10.429541092978834
dur_15-60m,net_bps_per_min_floor,0.05,18492,3702,0.20019467878001299,2742,2742,1.0,0.7406807131280388,4.995137763371151,22.563193657589093,15.963866472553148,-10.429541092978834
dur_15-60m,net_bps_per_min_floor,0.1,18492,3702,0.20019467878001299,2529,2529,1.0,0.6831442463533225,4.995137763371151,24.2792520161139,17.26035255675228,-10.429541092978834
dur_15-60m,net_bps_per_min_floor,0.2,18492,3702,0.20019467878001299,2285,2285,1.0,0.617233927606699,4.995137763371151,26.405658936479444,19.52898880705004,-10.429541092978834
dur_15-60m,net_bps_per_min_floor,0.5,18492,3702,0.20019467878001299,1475,1475,1.0,0.3984332793084819,4.995137763371151,35.16220682691757,28.03758556316153,-10.429541092978834
dur_60-180m,cover_by_15m_TRUE,True,1326,1129,0.8514328808446455,1171,1093,0.9333902647309992,0.9681133746678476,1.0962581851490742,35.613532241122215,24.949116754245477,21.9566643512183
dur_60-180m,cover_by_30m_TRUE,True,1326,1129,0.8514328808446455,1187,1109,0.9342881213142376,0.9822852081488043,1.097312709355783,35.269464886039856,24.355467425947154,21.9566643512183
dur_60-180m,cover_by_60m_TRUE,True,1326,1129,0.8514328808446455,1210,1121,0.9264462809917355,0.9929140832595217,1.0881025408282032,35.04700899238079,24.355467425947154,21.9566643512183
dur_60-180m,ever_underwater_FALSE,True,1326,1129,0.8514328808446455,20,17,0.85,0.015057573073516387,0.9983170947741364,20.490155611080827,21.84259116871705,21.9566643512183
dur_60-180m,reached_12bps_within_15m,True,1326,1129,0.8514328808446455,1150,1073,0.9330434782608695,0.9503985828166519,1.0958508876651134,36.255551253836295,25.52761689485,21.9566643512183
dur_60-180m,reached_12bps_within_30m,True,1326,1129,0.8514328808446455,1187,1109,0.9342881213142376,0.9822852081488043,1.097312709355783,35.269464886039856,24.355467425947154,21.9566643512183
dur_60-180m,reached_20bps_within_30m,True,1326,1129,0.8514328808446455,1122,1063,0.9474153297682709,0.941541186891054,1.1127304935985185,37.038421472185426,26.466175601991505,21.9566643512183
dur_60-180m,reached_20bps_within_60m,True,1326,1129,0.8514328808446455,1186,1109,0.9350758853288365,0.9822852081488043,1.0982379308645147,35.70916583012525,25.43434387654655,21.9566643512183
dur_60-180m,volume_zscore_le,-0.5,1326,1129,0.8514328808446455,551,451,0.8185117967332124,0.39946855624446415,0.9613344928859519,27.14143948760071,22.011753971892645,21.9566643512183
dur_60-180m,volume_zscore_le,-0.25,1326,1129,0.8514328808446455,859,732,0.8521536670547147,0.6483613817537643,1.000846556700223,27.863178586446644,20.883128377970614,21.9566643512183
dur_60-180m,volume_zscore_le,0.0,1326,1129,0.8514328808446455,964,825,0.8558091286307054,0.7307351638618246,1.00513986232446,29.828251940936486,21.9566643512183,21.9566643512183
dur_60-180m,volume_zscore_le,0.25,1326,1129,0.8514328808446455,1042,900,0.8637236084452975,0.7971656333038086,1.014435345259933,30.148240750315573,21.991710209983374,21.9566643512183
dur_60-180m,volume_zscore_le,0.5,1326,1129,0.8514328808446455,1085,929,0.8562211981566821,0.8228520814880426,1.0056238341503636,29.786618742266636,21.9566643512183,21.9566643512183
dur_60-180m,nt_ratio_entry_vs_pre30_ge,1.0,1326,1129,0.8514328808446455,373,322,0.8632707774798928,0.28520814880425155,1.0139034995025136,31.261442098964785,23.354405356121347,21.9566643512183
dur_60-180m,nt_ratio_entry_vs_pre30_ge,1.5,1326,1129,0.8514328808446455,237,203,0.8565400843881856,0.17980513728963685,1.0059983630635378,28.387148538339357,21.29159871095891,21.9566643512183
dur_60-180m,nt_ratio_entry_vs_pre30_ge,2.0,1326,1129,0.8514328808446455,171,150,0.8771929824561403,0.1328609388839681,1.0302549997669106,28.8917667635162,19.90799468156363,21.9566643512183
dur_60-180m,nt_ratio_entry_vs_pre30_ge,3.0,1326,1129,0.8514328808446455,77,65,0.8441558441558441,0.05757307351638618,0.9914531880873776,32.15705126407006,25.011806173505995,21.9566643512183
dur_60-180m,entry_imb_long_bid_ge,-0.2,1326,1129,0.8514328808446455,188,171,0.9095744680851063,0.15146147032772364,1.0682867534817104,27.992263573885438,25.527139466825133,21.9566643512183
dur_60-180m,entry_imb_long_bid_ge,0.0,1326,1129,0.8514328808446455,168,151,0.8988095238095238,0.1337466784765279,1.055643426546881,29.075888138803162,27.894833773967264,21.9566643512183
dur_60-180m,entry_imb_long_bid_ge,0.2,1326,1129,0.8514328808446455,152,136,0.8947368421052632,0.1204605845881311,1.0508600997622488,29.85295383241097,28.15378629095427,21.9566643512183
dur_60-180m,entry_imb_long_bid_ge,0.5,1326,1129,0.8514328808446455,111,101,0.9099099099099099,0.08945969884853854,1.068680726785244,30.6297291568499,29.08635028431691,21.9566643512183
dur_60-180m,entry_imb_short_ask_le,0.2,1326,1129,0.8514328808446455,100,82,0.82,0.07263064658990256,0.963082373782108,29.912082859464043,17.417137592060314,21.9566643512183
dur_60-180m,entry_imb_short_ask_le,0.0,1326,1129,0.8514328808446455,91,74,0.8131868131868132,0.06554472984942426,0.9550803492344679,32.6543314788565,18.446199625412895,21.9566643512183
dur_60-180m,entry_imb_short_ask_le,-0.2,1326,1129,0.8514328808446455,80,63,0.7875,0.05580159433126661,0.9249114260407441,33.52265286655844,22.04919436702101,21.9566643512183
dur_60-180m,entry_imb_short_ask_le,-0.5,1326,1129,0.8514328808446455,51,42,0.8235294117647058,0.03720106288751107,0.9672276350752879,30.656447718165747,18.006300963677113,21.9566643512183
dur_60-180m,pre5_buyvol_long_ge,0.5,1326,1129,0.8514328808446455,429,374,0.8717948717948718,0.3312666076173605,1.0239149689991143,29.24307847364738,23.98684722367804,21.9566643512183
dur_60-180m,pre5_buyvol_long_ge,0.7,1326,1129,0.8514328808446455,362,314,0.8674033149171271,0.27812223206377323,1.018757126288849,31.301335701418164,27.71997855765656,21.9566643512183
dur_60-180m,pre5_buyvol_long_ge,0.9,1326,1129,0.8514328808446455,272,234,0.8602941176470589,0.20726306465899025,1.0104074402125776,29.682760997358574,27.71997855765656,21.9566643512183
dur_60-180m,pre5_buyvol_short_le,0.5,1326,1129,0.8514328808446455,262,215,0.8206106870229007,0.1904340124003543,0.9637996200109534,38.07532743197551,29.522152940146945,21.9566643512183
dur_60-180m,pre5_buyvol_short_le,0.3,1326,1129,0.8514328808446455,218,184,0.8440366972477065,0.1629760850310009,0.9913132511518679,39.674162467611204,30.221185203541317,21.9566643512183
dur_60-180m,pre5_buyvol_short_le,0.1,1326,1129,0.8514328808446455,131,115,0.8778625954198473,0.10186005314437556,1.031041453965206,39.11861569706623,27.869340692994733,21.9566643512183
dur_60-180m,trade_present_score_ge,25,1326,1129,0.8514328808446455,1295,1104,0.8525096525096525,0.9778565101860053,1.001264658306288,29.54081905537911,21.84259116871705,21.9566643512183
dur_60-180m,trade_present_score_ge,40,1326,1129,0.8514328808446455,532,465,0.8740601503759399,0.41186891054030117,1.026575517624886,29.665869781995056,21.480250629955606,21.9566643512183
dur_60-180m,trade_present_score_ge,55,1326,1129,0.8514328808446455,360,320,0.8888888888888888,0.283436669619132,1.043991733097136,33.10605569693199,22.052387007773337,21.9566643512183
dur_60-180m,trade_present_score_ge,70,1326,1129,0.8514328808446455,176,157,0.8920454545454546,0.13906111603188662,1.0476990901038732,38.9883545237332,21.27522978099968,21.9566643512183
dur_60-180m,dipole_long_pos_ge,0.0,1326,1129,0.8514328808446455,501,443,0.8842315369261478,0.39238263950398583,1.0385217165315075,27.418595256771187,23.454207041412054,21.9566643512183
dur_60-180m,dipole_long_pos_ge,0.1,1326,1129,0.8514328808446455,337,295,0.8753709198813057,0.2612931798051373,1.0281150042184335,30.206384714561267,29.03811496730119,21.9566643512183
dur_60-180m,dipole_long_pos_ge,0.2,1326,1129,0.8514328808446455,242,211,0.871900826446281,0.18689105403011513,1.024039411751788,27.593462162491296,27.894833773967264,21.9566643512183
dur_60-180m,dipole_short_neg_le,0.0,1326,1129,0.8514328808446455,256,206,0.8046875,0.1824623560673162,0.9450979849424269,35.19707635366757,26.352105032398665,21.9566643512183
dur_60-180m,dipole_short_neg_le,-0.1,1326,1129,0.8514328808446455,137,104,0.7591240875912408,0.09211691762621789,0.8915841808201819,37.87889275533171,36.908330416740306,21.9566643512183
dur_60-180m,dipole_short_neg_le,-0.2,1326,1129,0.8514328808446455,51,29,0.5686274509803921,0.025686448184233834,0.6678476527900797,13.347692582628259,9.166477278618746,21.9566643512183
dur_60-180m,hold_min_le_avoid_chop,15,1326,1129,0.8514328808446455,0,0,,0.0,,,,21.9566643512183
dur_60-180m,hold_min_le_avoid_chop,30,1326,1129,0.8514328808446455,0,0,,0.0,,,,21.9566643512183
dur_60-180m,hold_min_le_avoid_chop,60,1326,1129,0.8514328808446455,351,315,0.8974358974358975,0.27900797165633306,1.054030115146147,20.368652739512594,14.262033351677411,21.9566643512183
dur_60-180m,hold_min_ge_runners,60,1326,1129,0.8514328808446455,1326,1129,0.8514328808446455,1.0,1.0,29.680466966576198,21.9566643512183,21.9566643512183
dur_60-180m,hold_min_ge_runners,120,1326,1129,0.8514328808446455,185,120,0.6486486486486487,0.10628875110717449,0.7618318052330454,21.64123871767273,19.42526029247287,21.9566643512183
dur_60-180m,fast_winner_pattern,True,1326,1129,0.8514328808446455,14,14,1.0,0.012400354295837024,1.174490699734278,20.00282058156465,21.84259116871705,21.9566643512183
dur_60-180m,clean_no_underwater_30m_cover,True,1326,1129,0.8514328808446455,14,14,1.0,0.012400354295837024,1.174490699734278,20.00282058156465,21.84259116871705,21.9566643512183
dur_60-180m,net_bps_per_min_floor,0.05,1326,1129,0.8514328808446455,997,997,1.0,0.8830823737821081,1.174490699734278,44.44483932439919,31.307759423990845,21.9566643512183
dur_60-180m,net_bps_per_min_floor,0.1,1326,1129,0.8514328808446455,899,899,1.0,0.7962798937112489,1.174490699734278,48.62882703975208,35.00130647282221,21.9566643512183
dur_60-180m,net_bps_per_min_floor,0.2,1326,1129,0.8514328808446455,773,773,1.0,0.6846767050487157,1.174490699734278,54.700670866710865,43.941312336134295,21.9566643512183
dur_60-180m,net_bps_per_min_floor,0.5,1326,1129,0.8514328808446455,391,391,1.0,0.3463241806908769,1.174490699734278,79.53150773262225,70.47658830922894,21.9566643512183
dur_180m+,cover_by_15m_TRUE,True,46,46,1.0,46,46,1.0,1.0,1.0,52.722317476438405,58.963089875713095,58.963089875713095
dur_180m+,cover_by_30m_TRUE,True,46,46,1.0,46,46,1.0,1.0,1.0,52.722317476438405,58.963089875713095,58.963089875713095
dur_180m+,cover_by_60m_TRUE,True,46,46,1.0,46,46,1.0,1.0,1.0,52.722317476438405,58.963089875713095,58.963089875713095
dur_180m+,ever_underwater_FALSE,True,46,46,1.0,1,1,1.0,0.021739130434782608,1.0,21.853414503093276,21.853414503093276,58.963089875713095
dur_180m+,reached_12bps_within_15m,True,46,46,1.0,46,46,1.0,1.0,1.0,52.722317476438405,58.963089875713095,58.963089875713095
